# File Name: TESTWORDS.txt
# File Size: 289282      
# File Date: 01/01/2026 19:36:17
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---Czech---Czech-Bible-Kralicka	0	GROUP=0/0/0	věčnost=16/2/14, věčného=25/20/5, věčný=33/26/7, věčných=6/2/4, věčná=10/2/8, věčnému=12/9/3, věčným=27/1/26, věčnou=26/2/24, věčné=83/10/73, věky=340/59/281, věku=34/9/25, věka=1/1/0, věků=70/31/39, věkové=2/1/1, světě=39/3/36, světa=94/21/73, světu=11/1/10, svět=72/4/68, GROUP=901/204/697	pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, GROUP=45/44/1	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, GROUP=55/46/9	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, hrobu=68/23/45, hrobě=28/6/22, hrob=21/6/15, Odkryta=3/1/2, smrti=190/13/177, smrt=76/11/65, zahynutí=33/4/29, zakopali=1/1/0, GROUP=475/111/364	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, GROUP=55/46/9	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, hrobu=68/23/45, hrobě=28/6/22, hrob=21/6/15, Odkryta=3/1/2, smrti=190/13/177, smrt=76/11/65, zahynutí=33/4/29, zakopali=1/1/0, GROUP=475/111/364	žaláře=47/1/46, GROUP=47/1/46	propasti=26/9/17, GROUP=26/9/17	jezera ohnivého=3/3/0, jezera ohně=1/1/0, jezeře=1/1/0, kteréž hoří ohněm=1/1/0, GROUP=6/6/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Czech---Kralicka	0	GROUP=0/0/0	věčnost=16/2/14, věčného=25/19/6, věčný=35/27/8, věčných=6/2/4, věčná=10/2/8, věčnému=12/9/3, věčným=27/1/26, věčnou=26/2/24, věčné=83/10/73, věky=340/59/281, věku=33/8/25, věka=1/1/0, věků=69/30/39, věkové=2/1/1, světě=40/4/36, světa=95/22/73, světu=11/1/10, svět=72/4/68, GROUP=903/204/699	pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, GROUP=45/44/1	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, GROUP=55/46/9	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, hrobu=69/23/46, hrobě=28/6/22, hrob=21/6/15, Odkryta=3/1/2, smrti=191/13/178, smrt=78/11/67, zahynutí=34/4/30, zakopali=1/1/0, GROUP=480/111/369	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, GROUP=55/46/9	zatracení=10/2/8, pekelný=1/1/0, pekelného=7/7/0, pekelném=1/1/0, pekelné=2/2/0, pekla=17/17/0, pekle=6/6/0, peklo=11/10/1, hrobu=69/23/46, hrobě=28/6/22, hrob=21/6/15, Odkryta=3/1/2, smrti=191/13/178, smrt=78/11/67, zahynutí=34/4/30, zakopali=1/1/0, GROUP=480/111/369	žaláře=49/1/48, GROUP=49/1/48	propasti=26/9/17, GROUP=26/9/17	jezera ohnivého=3/3/0, jezera ohně=1/1/0, jezeře=1/1/0, kteréž hoří ohněm=1/1/0, GROUP=6/6/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Czech---Living-Bible	0	GROUP=0/0/0	věčnost=10/3/7, věčného=15/9/6, věčný=49/31/18, věčných=0/0/0, věčná=8/6/2, věčnému=8/0/8, věčným=2/0/2, věčnou=6/3/3, věčné=13/5/8, věky=31/25/6, věku=2/0/2, věka=0/0/0, věků=7/6/1, věkové=0/0/0, světě=24/1/23, světa=58/10/48, světu=15/1/14, svět=65/6/59, GROUP=313/106/207	pekelný=0/0/0, pekelného=0/0/0, pekelném=0/0/0, pekelné=0/0/0, pekla=1/0/1, pekle=0/0/0, peklo=0/0/0, GROUP=1/0/1	zatracení=4/3/1, pekelný=0/0/0, pekelného=0/0/0, pekelném=0/0/0, pekelné=0/0/0, pekla=1/0/1, pekle=0/0/0, peklo=0/0/0, GROUP=5/3/2	zatracení=4/3/1, pekelný=0/0/0, pekelného=0/0/0, pekelném=0/0/0, pekelné=0/0/0, pekla=1/0/1, pekle=0/0/0, peklo=0/0/0, hrobu=21/1/20, hrobě=2/0/2, hrob=9/0/9, Odkryta=0/0/0, smrti=86/9/77, smrt=66/6/60, zahynutí=1/1/0, zakopali=0/0/0, GROUP=190/20/170	zatracení=4/3/1, pekelný=0/0/0, pekelného=0/0/0, pekelném=0/0/0, pekelné=0/0/0, pekla=1/0/1, pekle=0/0/0, peklo=0/0/0, GROUP=5/3/2	zatracení=4/3/1, pekelný=0/0/0, pekelného=0/0/0, pekelném=0/0/0, pekelné=0/0/0, pekla=1/0/1, pekle=0/0/0, peklo=0/0/0, hrobu=21/1/20, hrobě=2/0/2, hrob=9/0/9, Odkryta=0/0/0, smrti=86/9/77, smrt=66/6/60, zahynutí=1/1/0, zakopali=0/0/0, GROUP=190/20/170	žaláře=6/0/6, GROUP=6/0/6	propasti=9/8/1, GROUP=9/8/1	jezera ohnivého=0/0/0, jezera ohně=0/0/0, jezeře=0/0/0, kteréž hoří ohněm=0/0/0, GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Danish---Danish-1871-1907	0	GROUP=0/0/0	GROUP=0/0/0	helvede=11/11/0, helvedes=8/7/1, GROUP=19/18/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Danish---Danish-1931-1907	0	GROUP=0/0/0	GROUP=0/0/0	helvede=8/8/0, helvedes=4/4/0, GROUP=12/12/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Danish---Danish-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helvede=8/8/0, helvedes=4/4/0, GROUP=12/12/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dawro---Dawuro-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Desiya---Desiya-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dhanki---Dhanki-Devanagari-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dholuo---Dholuo-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dombe---Dombe-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dongxiang---Donxian-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dutch---Canisiusvertaling	0	GROUP=0/0/0	GROUP=0/0/0	helse=4/3/1, hel=15/14/1, GROUP=19/17/2	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dutch---Leuvense-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helse=0/0/0, hel=1/0/1, GROUP=1/0/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dutch---Schrift	0	GROUP=0/0/0	GROUP=0/0/0	helse=4/4/0, hel=44/43/1, GROUP=48/47/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Dutch---Statenvertaling	0	GROUP=0/0/0	GROUP=0/0/0	helse=4/4/0, hel=44/43/1, GROUP=48/47/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Duya---Duya-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ekajuk---Ekajuk-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---A-Conservative-Version	0	GROUP=0/0/0	eternity=3/0/3, eternal=73/69/4, forever=325/1/324, everlasting=67/0/67, evermore=24/0/24, and ever=21/0/21, for ever=2/0/2, always=81/0/81, immortal=1/1/0, age-during=0/0/0, age=88/61/27, ages=40/38/2, of old=59/1/58, world=212/12/200, worlds=0/0/0, long ago=11/0/11, universe=0/0/0, this life=4/1/3, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=4/1/3, present order=0/0/0, time to come=10/0/10, from the first=6/0/6, all times=10/0/10, the true=14/1/13, present life=1/0/1, order of the generations=0/0/0, last day=8/2/6, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=0/0/0, lasting=1/0/1, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=0/0/0, truly life=0/0/0, GROUP=1066/189/877	hell=13/13/0, GROUP=13/13/0	hell=13/13/0, sheol=64/64/0, gehenna=0/0/0, gehinnom=0/0/0, hades=11/11/0, abyss=10/9/1, bottomless pit=0/0/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=103/102/1	hell=13/13/0, sheol=64/64/0, hades=11/11/0, grave's=0/0/0, the grave=11/0/11, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=13/3/10, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=113/91/22	hell=13/13/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=13/13/0	hell=13/13/0, hades=11/11/0, underworld=0/0/0, grave's=0/0/0, grave=25/0/25, sheol=64/64/0, GROUP=113/88/25	hell=13/13/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=13/13/0	abyss=10/9/1, the deep=25/1/24, great deep=4/0/4, bottomless pit=0/0/0, the pit=49/7/42, depths below=0/0/0, GROUP=88/17/71	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---Aionian-Bible	0	GROUP=0/0/0	eternity=3/0/3, eternal=3/0/3, forever=351/0/351, everlasting=65/2/63, evermore=0/0/0, and ever=21/0/21, for ever=1/0/1, always=89/1/88, immortal=1/1/0, age-during=0/0/0, age=93/59/34, ages=43/41/2, of old=50/0/50, world=206/11/195, worlds=0/0/0, long ago=15/0/15, universe=0/0/0, this life=7/1/6, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=5/0/5, present order=0/0/0, time to come=10/1/9, from the first=8/0/8, all times=12/0/12, the true=14/2/12, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=1/1/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=1/0/1, everliving=0/0/0, forevermore=0/0/0, truly life=0/0/0, GROUP=1007/123/884	hell=0/0/0, GROUP=0/0/0	hell=0/0/0, sheol=64/64/0, gehenna=12/12/0, gehinnom=0/0/0, hades=11/11/0, abyss=10/9/1, bottomless pit=0/0/0, depths below=0/0/0, tartarus=1/1/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=103/102/1	hell=0/0/0, sheol=64/64/0, hades=11/11/0, grave's=0/0/0, the grave=9/0/9, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=15/3/12, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=100/78/22	hell=0/0/0, gehenna=12/12/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=12/12/0	hell=0/0/0, hades=11/11/0, underworld=0/0/0, grave's=0/0/0, grave=23/0/23, sheol=64/64/0, GROUP=98/75/23	hell=0/0/0, tartarus=1/1/0, the deepest pit of gloom=0/0/0, GROUP=1/1/0	abyss=10/9/1, the deep=27/1/26, great deep=4/0/4, bottomless pit=0/0/0, the pit=48/7/41, depths below=0/0/0, GROUP=89/17/72	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---American-Standard-Version-1901	0	eternity=2/0/0, eternal=72/69/0, forever=3/0/0, everlasting=70/2/0, for ever and ever=42/21/0, for every and ever=0/0/0, GROUP=189/92/0	eternity=2/0/2, eternal=72/69/3, forever=3/0/3, everlasting=70/2/68, evermore=31/5/26, and ever=42/21/21, for ever=370/47/323, always=59/1/58, immortal=1/1/0, age-during=0/0/0, age=34/1/33, ages=7/5/2, of old=69/3/66, world=232/36/196, worlds=3/3/0, long ago=10/0/10, universe=0/0/0, this life=6/1/5, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=4/0/4, present order=0/0/0, time to come=11/0/11, from the first=11/0/11, all times=11/0/11, the true=13/1/12, present life=0/0/0, order of the generations=0/0/0, last day=8/2/6, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=2/0/2, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=0/0/0, everliving=0/0/0, forevermore=0/0/0, truly life=0/0/0, GROUP=1072/199/873	hell=13/13/0, GROUP=13/13/0	hell=13/13/0, sheol=64/64/0, gehenna=0/0/0, gehinnom=0/0/0, hades=10/10/0, abyss=10/9/1, bottomless pit=0/0/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=4/4/0, lake that burns with fire=0/0/0, GROUP=101/100/1	hell=13/13/0, sheol=64/64/0, hades=10/10/0, grave's=0/0/0, the grave=12/0/12, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=14/3/11, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=114/90/24	hell=13/13/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=13/13/0	hell=13/13/0, hades=10/10/0, underworld=0/0/0, grave's=0/0/0, grave=32/0/32, sheol=64/64/0, GROUP=119/87/32	hell=13/13/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=13/13/0	abyss=10/9/1, the deep=27/1/26, great deep=4/0/4, bottomless pit=0/0/0, the pit=49/7/42, depths below=0/0/0, GROUP=90/17/73	lake of fire=4/4/0, lake that burns with fire=0/0/0, lake that burneth with fire=1/1/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=2/0/2, GROUP=2/0/2
Holy-Bible---English---Anderson-Bible	0	GROUP=0/0/0	eternity=2/2/0, eternal=67/66/1, forever=26/25/1, everlasting=1/1/0, evermore=1/0/1, and ever=0/0/0, for ever=1/1/0, always=47/0/47, immortal=0/0/0, age-during=0/0/0, age=54/46/8, ages=17/17/0, of old=1/0/1, world=165/12/153, worlds=0/0/0, long ago=4/0/4, universe=0/0/0, this life=6/1/5, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=6/0/6, present order=0/0/0, time to come=2/0/2, from the first=3/0/3, all times=7/0/7, the true=12/1/11, present life=0/0/0, order of the generations=0/0/0, last day=7/2/5, coming time=0/0/0, order of events=0/0/0, cares of life=1/0/1, since time was=0/0/0, time began=0/0/0, lasting=0/0/0, from the very first=1/0/1, only true=1/1/0, for all time=1/0/1, everliving=0/0/0, forevermore=0/0/0, truly life=0/0/0, GROUP=433/175/258	hell=12/12/0, GROUP=12/12/0	hell=12/12/0, sheol=0/0/0, gehenna=0/0/0, gehinnom=0/0/0, hades=11/11/0, abyss=9/9/0, bottomless pit=0/0/0, depths below=0/0/0, tartarus=1/1/0, lake of fire=4/4/0, lake that burns with fire=1/1/0, GROUP=38/38/0	hell=12/12/0, sheol=0/0/0, hades=11/11/0, grave's=0/0/0, the grave=0/0/0, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=2/0/2, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=0/0/0, GROUP=25/23/2	hell=12/12/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=12/12/0	hell=12/12/0, hades=11/11/0, underworld=0/0/0, grave's=0/0/0, grave=4/0/4, sheol=0/0/0, GROUP=27/23/4	hell=12/12/0, tartarus=1/1/0, the deepest pit of gloom=0/0/0, GROUP=13/13/0	abyss=9/9/0, the deep=3/0/3, great deep=0/0/0, bottomless pit=0/0/0, the pit=4/2/2, depths below=0/0/0, GROUP=16/11/5	lake of fire=4/4/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---Berean-Standard	0	GROUP=0/0/0	eternity=7/2/5, eternal=80/69/11, forever=300/46/254, everlasting=60/0/60, evermore=0/0/0, and ever=59/22/37, for ever=0/0/0, always=92/1/91, immortal=3/2/1, age-during=0/0/0, age=92/21/71, ages=14/8/6, of old=33/1/32, world=205/14/191, worlds=0/0/0, long ago=24/1/23, universe=2/2/0, this life=9/3/6, earliest times=0/0/0, all the years=0/0/0, life without end=0/0/0, last days=9/1/8, present order=0/0/0, time to come=0/0/0, from the first=9/0/9, all times=20/0/20, the true=16/1/15, present life=1/0/1, order of the generations=0/0/0, last day=6/2/4, coming time=0/0/0, order of events=0/0/0, cares of life=0/0/0, since time was=0/0/0, time began=3/3/0, lasting=6/0/6, from the very first=0/0/0, only true=1/1/0, for all time=10/0/10, everliving=0/0/0, forevermore=8/0/8, truly life=1/0/1, GROUP=1070/200/870	hell=13/13/0, GROUP=13/13/0	hell=13/13/0, sheol=64/64/0, gehenna=0/0/0, gehinnom=0/0/0, hades=10/10/0, abyss=9/9/0, bottomless pit=0/0/0, depths below=1/0/1, tartarus=0/0/0, lake of fire=3/3/0, lake that burns with fire=1/1/0, GROUP=101/100/1	hell=13/13/0, sheol=64/64/0, hades=10/10/0, grave's=0/0/0, the grave=8/0/8, underworld=0/0/0, place of the dead=0/0/0, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=7/2/5, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=1/0/1, GROUP=103/89/14	hell=13/13/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=0/0/0, GROUP=13/13/0	hell=13/13/0, hades=10/10/0, underworld=0/0/0, grave's=0/0/0, grave=21/0/21, sheol=64/64/0, GROUP=108/87/21	hell=13/13/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=13/13/0	abyss=9/9/0, the deep=24/1/23, great deep=3/0/3, bottomless pit=0/0/0, the pit=41/7/34, depths below=1/0/1, GROUP=78/17/61	lake of fire=3/3/0, lake that burns with fire=1/1/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=0/0/0, sea of fire=0/0/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---English---Bible-in-Basic-English	0	GROUP=0/0/0	eternity=0/0/0, eternal=148/70/78, forever=0/0/0, everlasting=0/0/0, evermore=0/0/0, and ever=43/20/23, for ever=470/54/416, always=0/0/0, immortal=0/0/0, age-during=0/0/0, age=0/0/0, ages=0/0/0, of old=9/0/9, world=213/28/185, worlds=0/0/0, long ago=0/0/0, universe=0/0/0, this life=14/6/8, earliest times=5/3/2, all the years=12/1/11, life without end=2/1/1, last days=12/1/11, present order=2/1/1, time to come=14/1/13, from the first=46/3/43, all times=106/1/105, the true=80/3/77, present life=2/2/0, order of the generations=1/1/0, last day=9/3/6, coming time=1/1/0, order of events=2/1/1, cares of life=0/0/0, since time was=0/0/0, time began=0/0/0, lasting=0/0/0, from the very first=0/0/0, only true=1/1/0, for all time=2/0/2, everliving=0/0/0, forevermore=0/0/0, truly life=0/0/0, GROUP=1194/202/992	hell=25/25/0, GROUP=25/25/0	hell=25/25/0, sheol=64/64/0, gehenna=0/0/0, gehinnom=0/0/0, hades=0/0/0, abyss=0/0/0, bottomless pit=0/0/0, depths below=0/0/0, tartarus=0/0/0, lake of fire=0/0/0, lake that burns with fire=0/0/0, GROUP=89/89/0	hell=25/25/0, sheol=64/64/0, hades=0/0/0, grave's=0/0/0, the grave=0/0/0, underworld=94/60/34, place of the dead=16/1/15, depth of the pit=0/0/0, the deepest pit=0/0/0, into the pit=0/0/0, bars of the pit=0/0/0, alive into the pit=0/0/0, lowest pit=0/0/0, GROUP=199/150/49	hell=25/25/0, gehenna=0/0/0, gehinnom=0/0/0, underworld=94/60/34, GROUP=119/85/34	hell=25/25/0, hades=0/0/0, underworld=94/60/34, grave's=0/0/0, grave=0/0/0, sheol=64/64/0, GROUP=183/149/34	hell=25/25/0, tartarus=0/0/0, the deepest pit of gloom=0/0/0, GROUP=25/25/0	abyss=0/0/0, the deep=62/8/54, great deep=11/7/4, bottomless pit=0/0/0, the pit=0/0/0, depths below=0/0/0, GROUP=73/15/58	lake of fire=0/0/0, lake that burns with fire=0/0/0, lake that burneth with fire=0/0/0, sea of ever-burning fire=3/3/0, sea of fire=2/2/0, lake which burns with fire=0/0/0, pool of fire=0/0/0, pool burning with fire=0/0/0, lake which burneth with fire=0/0/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
