# File Name: CHECKDATA.txt
# File Size: 10613692    
# File Date: 09/19/2026 19:13:35
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	CHECKDATA	VREF	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Stan	064-3JO-001-014	064	3JO	001	015	ወገሬቱ ኬሳን እሁን። ኢተክ ጉዕሙንኩ «ወገሬቴ» ይታሄት። አቲሁ ኢታተኔ ጉዕሚንከ «ወገሬቲኤ» ኢልስ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Sta2	064-3JO-001-014	064	3JO	001	015	አን ግደኖ በሬን ደቀሞሄተ ተብሳሃ አኣም፤ ህከ ወክት ሜጡበ እንክ ጉዕመርቹንከ ጠወዕናም። ወገሬቱ ኬሳን እሁን። ኢተክ ጉዕሙንኩ «ወገሬቴ» ይታሄት። አቲሁ ኢታተኔ ጉዕሚንከ «ወገሬቲኤ» ኢልስ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Aion	064-3JO-001-014	064	3JO	001	015	ወገሬቱ ኬሳን እሁን። ኢተክ ጉዕሙንኩ «ወገሬቴ» ይታሄት። አቲሁ ኢታተኔ ጉዕሚንከ «ወገሬቲኤ» ኢልስ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Aio2	064-3JO-001-014	064	3JO	001	015	አን ግደኖ በሬን ደቀሞሄተ ተብሳሃ አኣም፤ ህከ ወክት ሜጡበ እንክ ጉዕመርቹንከ ጠወዕናም። ወገሬቱ ኬሳን እሁን። ኢተክ ጉዕሙንኩ «ወገሬቴ» ይታሄት። አቲሁ ኢታተኔ ጉዕሚንከ «ወገሬቲኤ» ኢልስ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Stan	066-REV-013-001	066	REV	013	001	ህከኒች ኤተሮን መቱ ቡሳውቹ ባሪች ፉለን ለዕዮም፤ እሲንከ ቶኑ ቡዱለከ ለመሉ ቡዕሉ ሄዕዮስ እቅ፤ ቡዳንከስ ቶኑ አክሊሉ ሄዕዮስ እቅ፤ ቡዕላንከስ መገኑ ቦሮርታ ቦሮር ሱዕሙ ሄዕዮ እቅ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Sta2	066-REV-013-001	066	REV	013	001	ደህቹንኩ ባር ገበላን ሽፋር አሌን ኡሬእ። ህከኒች ኤተሮን መቱ ቡሳውቹ ባሪች ፉለን ለዕዮም፤ እሲንከ ቶኑ ቡዱለከ ለመሉ ቡዕሉ ሄዕዮስ እቅ፤ ቡዳንከስ ቶኑ አክሊሉ ሄዕዮስ እቅ፤ ቡዕላንከስ መገኑ ቦሮርታ ቦሮር ሱዕሙ ሄዕዮ እቅ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Aion	066-REV-013-001	066	REV	013	001	ህከኒች ኤተሮን መቱ ቡሳውቹ ባሪች ፉለን ለዕዮም፤ እሲንከ ቶኑ ቡዱለከ ለመሉ ቡዕሉ ሄዕዮስ እቅ፤ ቡዳንከስ ቶኑ አክሊሉ ሄዕዮስ እቅ፤ ቡዕላንከስ መገኑ ቦሮርታ ቦሮር ሱዕሙ ሄዕዮ እቅ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Sour txt != Aio2	066-REV-013-001	066	REV	013	001	ደህቹንኩ ባር ገበላን ሽፋር አሌን ኡሬእ። ህከኒች ኤተሮን መቱ ቡሳውቹ ባሪች ፉለን ለዕዮም፤ እሲንከ ቶኑ ቡዱለከ ለመሉ ቡዕሉ ሄዕዮስ እቅ፤ ቡዳንከስ ቶኑ አክሊሉ ሄዕዮስ እቅ፤ ቡዕላንከስ መገኑ ቦሮርታ ቦሮር ሱዕሙ ሄዕዮ እቅ።
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible	Data checks: aionian=7915 standard=7915 source=7917						
Holy-Bible---Amo---Amo-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Nin kwui didin liyirin cizunu nayiri kuzor, na awadi amal fitu, awa cizin udursuzu litime kitin Maremu Magdalin, ullenge na awa nutun agbergenu kuzor nanya me.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	Nin kwui didin liyirin cizunu nayiri kuzor, na awadi amal fitu, awa cizin udursuzu litime kitin Maremu Magdalin, ullenge na awa nutun agbergenu kuzor nanya me.
Holy-Bible---Amo---Amo-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	Bara vat na lenge na iyinna ninghe nan se ulai unsali ligang. (aiōnios g166)
Holy-Bible---Amo---Amo-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	Bara vat na lenge na iyinna ninghe nan se ulai unsali ligang.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	Bara vat na lenge na iyinna ninghe nan se ulai unsali ligang. (aiōnios g166)
Holy-Bible---Amo---Amo-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	Bara vat na lenge na iyinna ninghe nan se ulai unsali ligang.
Holy-Bible---Amo---Amo-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	Bara Kutelle nati usu inyii ulele, amini na ni gono kinin kirum cas, vat nlenge na ayinna ninghe, na ama nanu ba, ama se ulai un saligang. (aiōnios g166)
Holy-Bible---Amo---Amo-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	Bara Kutelle nati usu inyii ulele, amini na ni gono kinin kirum cas, vat nlenge na ayinna ninghe, na ama nanu ba, ama se ulai un saligang.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	Bara Kutelle nati usu inyii ulele, amini na ni gono kinin kirum cas, vat nlenge na ayinna ninghe, na ama nanu ba, ama se ulai un saligang. (aiōnios g166)
Holy-Bible---Amo---Amo-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	Bara Kutelle nati usu inyii ulele, amini na ni gono kinin kirum cas, vat nlenge na ayinna ninghe, na ama nanu ba, ama se ulai un saligang.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sour	064-3JO-001-015	064	3JO	001	014	Ndin caa inyene mune nin nizi, tima nin liru tiyenje atii. Ayi ahau soo nan ghinu a dodndon din lisu minu, lison a dondonye nin tisa tisa mine.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sou2	064-3JO-001-015	064	3JO	001	014	Ayi ahau soo nan ghinu a dodndon din lisu minu, lison a dondonye nin tisa tisa mine.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sour	066-REV-013-001	066	REV	013	001	Ddragone uni wa yissin kitene licicin nbiyu kurawa. In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
Holy-Bible---Amo---Amo-Bible	Aion txt != Sou2	066-REV-013-001	066	REV	013	001	In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
Holy-Bible---Amo---Amo-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	Nin kwui didin liyirin cizunu nayiri kuzor, na awadi amal fitu, awa cizin udursuzu litime kitin Maremu Magdalin, ullenge na awa nutun agbergenu kuzor nanya me.
Holy-Bible---Amo---Amo-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Nin kwui didin liyirin cizunu nayiri kuzor, na awadi amal fitu, awa cizin udursuzu litime kitin Maremu Magdalin, ullenge na awa nutun agbergenu kuzor nanya me.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	Nin kwui didin liyirin cizunu nayiri kuzor, na awadi amal fitu, awa cizin udursuzu litime kitin Maremu Magdalin, ullenge na awa nutun agbergenu kuzor nanya me.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Nin kwui didin liyirin cizunu nayiri kuzor, na awadi amal fitu, awa cizin udursuzu litime kitin Maremu Magdalin, ullenge na awa nutun agbergenu kuzor nanya me.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	Bara vat na lenge na iyinna ninghe nan se ulai unsali ligang.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	Bara vat na lenge na iyinna ninghe nan se ulai unsali ligang. (aiōnios g166)
Holy-Bible---Amo---Amo-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	Bara Kutelle nati usu inyii ulele, amini na ni gono kinin kirum cas, vat nlenge na ayinna ninghe, na ama nanu ba, ama se ulai un saligang.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	Bara Kutelle nati usu inyii ulele, amini na ni gono kinin kirum cas, vat nlenge na ayinna ninghe, na ama nanu ba, ama se ulai un saligang. (aiōnios g166)
Holy-Bible---Amo---Amo-Bible	Sour txt != Stan	064-3JO-001-014	064	3JO	001	015	Ayi ahau soo nan ghinu a dodndon din lisu minu, lison a dondonye nin tisa tisa mine.
Holy-Bible---Amo---Amo-Bible	Sour txt != Sta2	064-3JO-001-014	064	3JO	001	015	Ndin caa inyene mune nin nizi, tima nin liru tiyenje atii. Ayi ahau soo nan ghinu a dodndon din lisu minu, lison a dondonye nin tisa tisa mine.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aion	064-3JO-001-014	064	3JO	001	015	Ayi ahau soo nan ghinu a dodndon din lisu minu, lison a dondonye nin tisa tisa mine.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aio2	064-3JO-001-014	064	3JO	001	015	Ndin caa inyene mune nin nizi, tima nin liru tiyenje atii. Ayi ahau soo nan ghinu a dodndon din lisu minu, lison a dondonye nin tisa tisa mine.
Holy-Bible---Amo---Amo-Bible	Sour txt != Stan	066-REV-013-001	066	REV	013	001	In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
Holy-Bible---Amo---Amo-Bible	Sour txt != Sta2	066-REV-013-001	066	REV	013	001	Ddragone uni wa yissin kitene licicin nbiyu kurawa. In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aion	066-REV-013-001	066	REV	013	001	In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
Holy-Bible---Amo---Amo-Bible	Sour txt != Aio2	066-REV-013-001	066	REV	013	001	Ddragone uni wa yissin kitene licicin nbiyu kurawa. In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
Holy-Bible---Amo---Amo-Bible	Data checks: aionian=7952 standard=7952 source=7956						
Holy-Bible---Apal---Apali-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Jisasɨ dɨ savu hɨvɨ lamavɨci aniluŋ me hɨvɨ cɨku hɨki iakamalɨ. Cimɨdaŋ ci iaka Malia Makɨdala kɨlebɨla hɨsɨŋ agadɨ hɨvɨ usi lamamalɨ. Iamɨgali nɨbu aha sudɨ sɨbɨlɨ human limu sɨkuala human limu akica cɨjɨŋ haman agɨladɨdaŋ hɨnimalɨ. Hɨnidaci Jisasɨ sudɨ sɨbɨlɨ agɨladɨ lakumalɨ.
Holy-Bible---Apal---Apali-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	Jisasɨ dɨ savu hɨvɨ lamavɨci aniluŋ me hɨvɨ cɨku hɨki iakamalɨ. Cimɨdaŋ ci iaka Malia Makɨdala kɨlebɨla hɨsɨŋ agadɨ hɨvɨ usi lamamalɨ. Iamɨgali nɨbu aha sudɨ sɨbɨlɨ human limu sɨkuala human limu akica cɨjɨŋ haman agɨladɨdaŋ hɨnimalɨ. Hɨnidaci Jisasɨ sudɨ sɨbɨlɨ agɨladɨ lakumalɨ.
Holy-Bible---Apal---Apali-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	Lɨhavɨci hulaŋ iamɨgali nusaŋ hɨji vɨdɨvɨdɨŋ lamavɨbali agɨlaŋ huaci hameŋ laci hameŋ laci hɨniavɨbali uami. (aiōnios g166)
Holy-Bible---Apal---Apali-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	Lɨhavɨci hulaŋ iamɨgali nusaŋ hɨji vɨdɨvɨdɨŋ lamavɨbali agɨlaŋ huaci hameŋ laci hameŋ laci hɨniavɨbali uami.
Holy-Bible---Apal---Apali-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	Lɨhavɨci hulaŋ iamɨgali nusaŋ hɨji vɨdɨvɨdɨŋ lamavɨbali agɨlaŋ huaci hameŋ laci hameŋ laci hɨniavɨbali uami. (aiōnios g166)
Holy-Bible---Apal---Apali-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	Lɨhavɨci hulaŋ iamɨgali nusaŋ hɨji vɨdɨvɨdɨŋ lamavɨbali agɨlaŋ huaci hameŋ laci hameŋ laci hɨniavɨbali uami.
Holy-Bible---Apal---Apali-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	Asɨ dɨ Ninaŋ pabiŋ cɨki sɨbaŋ uami. Agadɨ ala Asɨ agaŋ hulaŋ iamɨgali fɨli hɨniavɨlalɨ agɨlasaŋ mavɨn hekɨlɨ hɨniavɨla abɨci mɨgami uami. Hulaŋ iamɨgali agɨlaŋ nusaŋ hɨji vɨdɨvɨdɨŋ lamalama ma sɨbɨlɨ lɨhavɨbali aba nudɨ abɨci mɨgami uami. Huaci hameŋ laci hameŋ laci hɨniavɨbali aba abɨci mɨgami uami. (aiōnios g166)
Holy-Bible---Apal---Apali-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	Asɨ dɨ Ninaŋ pabiŋ cɨki sɨbaŋ uami. Agadɨ ala Asɨ agaŋ hulaŋ iamɨgali fɨli hɨniavɨlalɨ agɨlasaŋ mavɨn hekɨlɨ hɨniavɨla abɨci mɨgami uami. Hulaŋ iamɨgali agɨlaŋ nusaŋ hɨji vɨdɨvɨdɨŋ lamalama ma sɨbɨlɨ lɨhavɨbali aba nudɨ abɨci mɨgami uami. Huaci hameŋ laci hameŋ laci hɨniavɨbali aba abɨci mɨgami uami.
Holy-Bible---Apal---Apali-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	Asɨ dɨ Ninaŋ pabiŋ cɨki sɨbaŋ uami. Agadɨ ala Asɨ agaŋ hulaŋ iamɨgali fɨli hɨniavɨlalɨ agɨlasaŋ mavɨn hekɨlɨ hɨniavɨla abɨci mɨgami uami. Hulaŋ iamɨgali agɨlaŋ nusaŋ hɨji vɨdɨvɨdɨŋ lamalama ma sɨbɨlɨ lɨhavɨbali aba nudɨ abɨci mɨgami uami. Huaci hameŋ laci hameŋ laci hɨniavɨbali aba abɨci mɨgami uami. (aiōnios g166)
Holy-Bible---Apal---Apali-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	Asɨ dɨ Ninaŋ pabiŋ cɨki sɨbaŋ uami. Agadɨ ala Asɨ agaŋ hulaŋ iamɨgali fɨli hɨniavɨlalɨ agɨlasaŋ mavɨn hekɨlɨ hɨniavɨla abɨci mɨgami uami. Hulaŋ iamɨgali agɨlaŋ nusaŋ hɨji vɨdɨvɨdɨŋ lamalama ma sɨbɨlɨ lɨhavɨbali aba nudɨ abɨci mɨgami uami. Huaci hameŋ laci hameŋ laci hɨniavɨbali aba abɨci mɨgami uami.
Holy-Bible---Apal---Apali-Bible	Aion txt != Sour	066-REV-013-001	066	REV	013	001	Lɨci sahula hekɨlɨ agaŋ vala ua avɨli hekɨlɨ caba heŋ hɨni uami. Fɨli hali sɨhɨm sabaŋ mugaŋ lamɨgaŋ me agaŋ avɨli hekɨlɨ heŋ hɨnia iahɨdaci igin uami. Nudɨ hali human limu fɨhala human limu ahica cɨjɨŋ uami. Nudɨ hali makaŋ makaŋ agɨlaŋ human limu limu fɨhala uami. Manɨgali dɨ mɨlaŋ lɨpɨlɨpɨ human limu limu fɨhala agɨlaŋ hali makaŋ makaŋ agɨladɨ hɨvɨ hɨniavi uami. Nudɨ hali hɨtɨŋ hɨtɨŋ heŋ ibi daŋ ibi daŋ pam hɨniavi uami. Ibi hali hɨvɨ hɨniavi ha nɨbɨlaŋ Asɨ dɨ abacuvacuva ciaŋ agɨlaŋ hɨniavi uami.
Holy-Bible---Apal---Apali-Bible	Aion txt != Sou2	066-REV-013-001	066	REV	013	001	Fɨli hali sɨhɨm sabaŋ mugaŋ lamɨgaŋ me agaŋ avɨli hekɨlɨ heŋ hɨnia iahɨdaci igin uami. Nudɨ hali human limu fɨhala human limu ahica cɨjɨŋ uami. Nudɨ hali makaŋ makaŋ agɨlaŋ human limu limu fɨhala uami. Manɨgali dɨ mɨlaŋ lɨpɨlɨpɨ human limu limu fɨhala agɨlaŋ hali makaŋ makaŋ agɨladɨ hɨvɨ hɨniavi uami. Nudɨ hali hɨtɨŋ hɨtɨŋ heŋ ibi daŋ ibi daŋ pam hɨniavi uami. Ibi hali hɨvɨ hɨniavi ha nɨbɨlaŋ Asɨ dɨ abacuvacuva ciaŋ agɨlaŋ hɨniavi uami.
Holy-Bible---Apal---Apali-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	Jisasɨ dɨ savu hɨvɨ lamavɨci aniluŋ me hɨvɨ cɨku hɨki iakamalɨ. Cimɨdaŋ ci iaka Malia Makɨdala kɨlebɨla hɨsɨŋ agadɨ hɨvɨ usi lamamalɨ. Iamɨgali nɨbu aha sudɨ sɨbɨlɨ human limu sɨkuala human limu akica cɨjɨŋ haman agɨladɨdaŋ hɨnimalɨ. Hɨnidaci Jisasɨ sudɨ sɨbɨlɨ agɨladɨ lakumalɨ.
Holy-Bible---Apal---Apali-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Jisasɨ dɨ savu hɨvɨ lamavɨci aniluŋ me hɨvɨ cɨku hɨki iakamalɨ. Cimɨdaŋ ci iaka Malia Makɨdala kɨlebɨla hɨsɨŋ agadɨ hɨvɨ usi lamamalɨ. Iamɨgali nɨbu aha sudɨ sɨbɨlɨ human limu sɨkuala human limu akica cɨjɨŋ haman agɨladɨdaŋ hɨnimalɨ. Hɨnidaci Jisasɨ sudɨ sɨbɨlɨ agɨladɨ lakumalɨ.
Holy-Bible---Apal---Apali-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	Jisasɨ dɨ savu hɨvɨ lamavɨci aniluŋ me hɨvɨ cɨku hɨki iakamalɨ. Cimɨdaŋ ci iaka Malia Makɨdala kɨlebɨla hɨsɨŋ agadɨ hɨvɨ usi lamamalɨ. Iamɨgali nɨbu aha sudɨ sɨbɨlɨ human limu sɨkuala human limu akica cɨjɨŋ haman agɨladɨdaŋ hɨnimalɨ. Hɨnidaci Jisasɨ sudɨ sɨbɨlɨ agɨladɨ lakumalɨ.
Holy-Bible---Apal---Apali-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Jisasɨ dɨ savu hɨvɨ lamavɨci aniluŋ me hɨvɨ cɨku hɨki iakamalɨ. Cimɨdaŋ ci iaka Malia Makɨdala kɨlebɨla hɨsɨŋ agadɨ hɨvɨ usi lamamalɨ. Iamɨgali nɨbu aha sudɨ sɨbɨlɨ human limu sɨkuala human limu akica cɨjɨŋ haman agɨladɨdaŋ hɨnimalɨ. Hɨnidaci Jisasɨ sudɨ sɨbɨlɨ agɨladɨ lakumalɨ.
Holy-Bible---Apal---Apali-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	Lɨhavɨci hulaŋ iamɨgali nusaŋ hɨji vɨdɨvɨdɨŋ lamavɨbali agɨlaŋ huaci hameŋ laci hameŋ laci hɨniavɨbali uami.
Holy-Bible---Apal---Apali-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	Lɨhavɨci hulaŋ iamɨgali nusaŋ hɨji vɨdɨvɨdɨŋ lamavɨbali agɨlaŋ huaci hameŋ laci hameŋ laci hɨniavɨbali uami. (aiōnios g166)
Holy-Bible---Apal---Apali-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	Asɨ dɨ Ninaŋ pabiŋ cɨki sɨbaŋ uami. Agadɨ ala Asɨ agaŋ hulaŋ iamɨgali fɨli hɨniavɨlalɨ agɨlasaŋ mavɨn hekɨlɨ hɨniavɨla abɨci mɨgami uami. Hulaŋ iamɨgali agɨlaŋ nusaŋ hɨji vɨdɨvɨdɨŋ lamalama ma sɨbɨlɨ lɨhavɨbali aba nudɨ abɨci mɨgami uami. Huaci hameŋ laci hameŋ laci hɨniavɨbali aba abɨci mɨgami uami.
Holy-Bible---Apal---Apali-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	Asɨ dɨ Ninaŋ pabiŋ cɨki sɨbaŋ uami. Agadɨ ala Asɨ agaŋ hulaŋ iamɨgali fɨli hɨniavɨlalɨ agɨlasaŋ mavɨn hekɨlɨ hɨniavɨla abɨci mɨgami uami. Hulaŋ iamɨgali agɨlaŋ nusaŋ hɨji vɨdɨvɨdɨŋ lamalama ma sɨbɨlɨ lɨhavɨbali aba nudɨ abɨci mɨgami uami. Huaci hameŋ laci hameŋ laci hɨniavɨbali aba abɨci mɨgami uami. (aiōnios g166)
